timestamp,parameter,value,is_anomaly,anomaly_type
2025-01-01 06:47:20,CPU_USAGE,45.0669,0,none
2025-01-01 06:55:40,CPU_USAGE,30.1035,0,none
2025-01-01 07:04:00,CPU_USAGE,30.4683,0,none
2025-01-01 07:12:20,CPU_USAGE,23.5048,0,none
2025-01-01 07:20:40,CPU_USAGE,17.9919,0,none
2025-01-01 07:29:00,CPU_USAGE,47.4887,0,none
2025-01-01 07:37:20,CPU_USAGE,29.6575,0,none
2025-01-01 07:45:40,CPU_USAGE,32.272,0,none
2025-01-01 07:54:00,CPU_USAGE,77.56422747679296,1,point
2025-01-01 08:02:20,CPU_USAGE,46.9244,0,none
2025-01-01 08:10:40,CPU_USAGE,33.7615,0,none
2025-01-01 08:19:00,CPU_USAGE,21.19,0,none
2025-01-01 08:27:20,CPU_USAGE,35.8951,0,none
2025-01-01 08:35:40,CPU_USAGE,45.9181,0,none
2025-01-01 08:44:00,CPU_USAGE,25.478,0,none
2025-01-01 08:52:20,CPU_USAGE,24.4534,0,none
2025-01-01 09:00:40,CPU_USAGE,24.3447,0,none
2025-01-01 09:09:00,CPU_USAGE,35.9373,0,none
2025-01-01 09:17:20,CPU_USAGE,24.9745,0,none
2025-01-01 09:25:40,CPU_USAGE,21.6352,0,none
2025-01-01 09:34:00,CPU_USAGE,33.3749,0,none
2025-01-01 09:42:20,CPU_USAGE,23.3369,0,none
2025-01-01 09:50:40,CPU_USAGE,31.9764,0,none
2025-01-01 09:59:00,CPU_USAGE,29.402,0,none
2025-01-01 10:07:20,CPU_USAGE,43.5108,0,none
2025-01-01 10:15:40,CPU_USAGE,26.5229,0,none
2025-01-01 10:24:00,CPU_USAGE,32.1842,0,none
2025-01-01 10:32:20,CPU_USAGE,39.9436,0,none
2025-01-01 10:40:40,CPU_USAGE,28.5595,0,none
2025-01-01 10:49:00,CPU_USAGE,22.9622,0,none
2025-01-01 10:57:20,CPU_USAGE,38.7146,0,none
2025-01-01 11:05:40,CPU_USAGE,30.3336,0,none
2025-01-01 11:14:00,CPU_USAGE,24.4433,0,none
2025-01-01 11:22:20,CPU_USAGE,24.9764,0,none
2025-01-01 11:30:40,CPU_USAGE,22.7565,0,none
2025-01-01 11:39:00,CPU_USAGE,30.1609,0,none
2025-01-01 11:47:20,CPU_USAGE,34.2926,0,none
2025-01-01 11:55:40,CPU_USAGE,26.3903,0,none
2025-01-01 12:04:00,CPU_USAGE,26.82,0,none
2025-01-01 12:12:20,CPU_USAGE,24.1592,0,none
2025-01-01 12:20:40,CPU_USAGE,85.46139331319266,1,point
2025-01-01 12:29:00,CPU_USAGE,38.2819,0,none
2025-01-01 12:37:20,CPU_USAGE,33.3263,0,none
2025-01-01 12:45:40,CPU_USAGE,24.4442,0,none
2025-01-01 12:54:00,CPU_USAGE,34.7501,0,none
2025-01-01 13:02:20,CPU_USAGE,37.7433,0,none
2025-01-01 13:10:40,CPU_USAGE,26.5635,0,none
2025-01-01 13:19:00,CPU_USAGE,25.2498,0,none
2025-01-01 13:27:20,CPU_USAGE,18.4271,0,none
2025-01-01 13:35:40,CPU_USAGE,26.1353,0,none
2025-01-01 13:44:00,CPU_USAGE,24.2156,0,none
2025-01-01 13:52:20,CPU_USAGE,25.366,0,none
2025-01-01 14:00:40,CPU_USAGE,25.4414,0,none
2025-01-01 14:09:00,CPU_USAGE,22.1689,0,none
2025-01-01 14:17:20,CPU_USAGE,29.3541,0,none
2025-01-01 14:25:40,CPU_USAGE,86.16088859349736,1,point
2025-01-01 14:34:00,CPU_USAGE,24.1488,0,none
2025-01-01 14:42:20,CPU_USAGE,36.1693,0,none
2025-01-01 14:50:40,CPU_USAGE,-17.20787388822893,1,point
2025-01-01 14:59:00,CPU_USAGE,22.8297,0,none
2025-01-01 15:07:20,CPU_USAGE,23.778,0,none
2025-01-01 15:15:40,CPU_USAGE,30.2255,0,none
2025-01-01 15:24:00,CPU_USAGE,26.6496,0,none
2025-01-01 15:32:20,CPU_USAGE,38.2428,0,none
2025-01-01 15:40:40,CPU_USAGE,34.719,0,none
2025-01-01 15:49:00,CPU_USAGE,28.7539,0,none
2025-01-01 15:57:20,CPU_USAGE,21.5704,0,none
2025-01-01 16:05:40,CPU_USAGE,24.5469,0,none
2025-01-01 16:14:00,CPU_USAGE,30.9938,0,none
2025-01-01 16:22:20,CPU_USAGE,23.3653,0,none
2025-01-01 16:30:40,CPU_USAGE,25.2904,0,none
2025-01-01 16:39:00,CPU_USAGE,23.9327,0,none
2025-01-01 16:47:20,CPU_USAGE,26.0916,0,none
2025-01-01 16:55:40,CPU_USAGE,22.6905,0,none
2025-01-01 17:04:00,CPU_USAGE,23.7253,0,none
2025-01-01 17:12:20,CPU_USAGE,30.5883,0,none
2025-01-01 17:20:40,CPU_USAGE,86.78471705197774,1,point
2025-01-01 17:29:00,CPU_USAGE,37.3692,0,none
2025-01-01 17:37:20,CPU_USAGE,32.3811,0,none
2025-01-01 17:45:40,CPU_USAGE,33.9597,0,none
2025-01-01 17:54:00,CPU_USAGE,24.3584,0,none
2025-01-01 18:02:20,CPU_USAGE,25.2379,0,none
2025-01-01 18:10:40,CPU_USAGE,31.2159,0,none
2025-01-01 18:19:00,CPU_USAGE,22.2624,0,none
2025-01-01 18:27:20,CPU_USAGE,42.6981,0,none
2025-01-01 18:35:40,CPU_USAGE,24.5537,0,none
2025-01-01 18:44:00,CPU_USAGE,21.6381,0,none
2025-01-01 18:52:20,CPU_USAGE,41.3774,0,none
2025-01-01 19:00:40,CPU_USAGE,31.9276,0,none
2025-01-01 19:09:00,CPU_USAGE,22.4386,0,none
2025-01-01 19:17:20,CPU_USAGE,22.6269,0,none
2025-01-01 19:25:40,CPU_USAGE,48.5096,0,none
2025-01-01 19:34:00,CPU_USAGE,36.9823,0,none
2025-01-01 19:42:20,CPU_USAGE,38.4645,0,none
2025-01-01 19:50:40,CPU_USAGE,35.7913,0,none
2025-01-01 19:59:00,CPU_USAGE,22.6757,0,none
2025-01-01 20:07:20,CPU_USAGE,40.5698,0,none
2025-01-01 20:15:40,CPU_USAGE,22.389,0,none
2025-01-01 20:24:00,CPU_USAGE,25.3605,0,none
2025-01-01 20:32:20,CPU_USAGE,40.7838,0,none
2025-01-01 20:40:40,CPU_USAGE,25.2472,0,none
2025-01-01 20:49:00,CPU_USAGE,38.9449,0,none
2025-01-01 20:57:20,CPU_USAGE,21.4189,0,none
2025-01-01 21:05:40,CPU_USAGE,24.1596,0,none
2025-01-01 21:14:00,CPU_USAGE,38.8464,0,none
2025-01-01 21:22:20,CPU_USAGE,38.8614,0,none
2025-01-01 21:30:40,CPU_USAGE,30.1569,0,none
2025-01-01 21:39:00,CPU_USAGE,25.2819,0,none
2025-01-01 21:47:20,CPU_USAGE,25.2235,0,none
2025-01-01 21:55:40,CPU_USAGE,46.3577,0,none
2025-01-01 22:04:00,CPU_USAGE,-4.829187622878663,1,point
2025-01-01 22:12:20,CPU_USAGE,39.2539,0,none
2025-01-01 22:20:40,CPU_USAGE,46.43,0,none
2025-01-01 22:29:00,CPU_USAGE,38.3495,0,none
2025-01-01 22:37:20,CPU_USAGE,80.37771908299686,1,point
2025-01-01 22:45:40,CPU_USAGE,48.3127,0,none
2025-01-01 22:54:00,CPU_USAGE,46.7471,0,none
2025-01-01 23:02:20,CPU_USAGE,37.2038,0,none
2025-01-01 23:10:40,CPU_USAGE,37.3858,0,none
2025-01-01 23:19:00,CPU_USAGE,33.6878,0,none
2025-01-01 23:27:20,CPU_USAGE,43.2125,0,none
2025-01-01 23:35:40,CPU_USAGE,37.4086,0,none
2025-01-01 23:44:00,CPU_USAGE,43.8077,0,none
2025-01-01 23:52:20,CPU_USAGE,46.5289,0,none
2025-01-02 00:00:40,CPU_USAGE,29.9743,0,none
2025-01-02 00:09:00,CPU_USAGE,43.267,0,none
2025-01-02 00:17:20,CPU_USAGE,29.1337,0,none
2025-01-02 00:25:40,CPU_USAGE,46.1216,0,none
2025-01-02 00:34:00,CPU_USAGE,48.5467,0,none
2025-01-02 00:42:20,CPU_USAGE,41.7696,0,none
2025-01-02 00:50:40,CPU_USAGE,39.2772,0,none
2025-01-02 00:59:00,CPU_USAGE,42.61,0,none
2025-01-02 01:07:20,CPU_USAGE,42.9,0,none
2025-01-02 01:15:40,CPU_USAGE,49.0115,0,none
2025-01-02 01:24:00,CPU_USAGE,33.0565,0,none
2025-01-02 01:32:20,CPU_USAGE,42.6031,0,none
2025-01-02 01:40:40,CPU_USAGE,41.2417,0,none
2025-01-02 01:49:00,CPU_USAGE,33.4777,0,none
2025-01-02 01:57:20,CPU_USAGE,43.8145,0,none
2025-01-02 02:05:40,CPU_USAGE,30.2618,0,none
2025-01-02 02:14:00,CPU_USAGE,38.7634,0,none
2025-01-02 02:22:20,CPU_USAGE,38.6841,0,none
2025-01-02 02:30:40,CPU_USAGE,37.6583,0,none
2025-01-02 02:39:00,CPU_USAGE,48.6829,0,none
2025-01-02 02:47:20,CPU_USAGE,47.5775,0,none
2025-01-02 02:55:40,CPU_USAGE,46.1225,0,none
2025-01-02 03:04:00,CPU_USAGE,42.8026,0,none
2025-01-02 03:12:20,CPU_USAGE,36.7952,0,none
2025-01-02 03:20:40,CPU_USAGE,44.0249,0,none
2025-01-02 03:29:00,CPU_USAGE,44.399,0,none
2025-01-02 03:37:20,CPU_USAGE,46.8607,0,none
2025-01-02 03:45:40,CPU_USAGE,40.6341,0,none
2025-01-01 00:07:00,DATA_RATE_KBPS,121.1675,0,none
2025-01-01 00:15:20,DATA_RATE_KBPS,161.6631,0,none
2025-01-01 00:23:40,DATA_RATE_KBPS,157.6163,0,none
2025-01-01 00:32:00,DATA_RATE_KBPS,133.312,0,none
2025-01-01 00:40:20,DATA_RATE_KBPS,146.52,0,none
2025-01-01 00:48:40,DATA_RATE_KBPS,138.6997,0,none
2025-01-01 00:57:00,DATA_RATE_KBPS,150.7985,0,none
2025-01-01 01:05:20,DATA_RATE_KBPS,148.874,0,none
2025-01-01 01:13:40,DATA_RATE_KBPS,144.8932,0,none
2025-01-01 01:22:00,DATA_RATE_KBPS,149.8716,0,none
2025-01-01 01:30:20,DATA_RATE_KBPS,137.7687,0,none
2025-01-01 01:38:40,DATA_RATE_KBPS,128.1594,0,none
2025-01-01 01:47:00,DATA_RATE_KBPS,155.8209,0,none
2025-01-01 01:55:20,DATA_RATE_KBPS,165.7002,0,none
2025-01-01 02:03:40,DATA_RATE_KBPS,163.8834,0,none
2025-01-01 02:12:00,DATA_RATE_KBPS,164.2203,0,none
2025-01-01 02:20:20,DATA_RATE_KBPS,151.2351,0,none
2025-01-01 02:28:40,DATA_RATE_KBPS,155.6022,0,none
2025-01-01 02:37:00,DATA_RATE_KBPS,170.562,0,none
2025-01-01 02:45:20,DATA_RATE_KBPS,153.9194,0,none
2025-01-01 02:53:40,DATA_RATE_KBPS,172.8667,0,none
2025-01-01 03:02:00,DATA_RATE_KBPS,116.9458,0,none
2025-01-01 03:10:20,DATA_RATE_KBPS,97.1583,0,none
2025-01-01 03:18:40,DATA_RATE_KBPS,111.4004,0,none
2025-01-01 03:27:00,DATA_RATE_KBPS,93.8254,0,none
2025-01-01 03:35:20,DATA_RATE_KBPS,113.3421,0,none
2025-01-01 03:43:40,DATA_RATE_KBPS,155.1183,0,none
2025-01-01 03:52:00,DATA_RATE_KBPS,164.8638,0,none
2025-01-01 04:00:20,DATA_RATE_KBPS,131.4245,0,none
2025-01-01 04:08:40,DATA_RATE_KBPS,153.028,0,none
2025-01-01 04:17:00,DATA_RATE_KBPS,152.1792,0,none
2025-01-01 04:25:20,DATA_RATE_KBPS,116.1223,0,none
2025-01-01 04:33:40,DATA_RATE_KBPS,103.3544,0,none
2025-01-01 04:42:00,DATA_RATE_KBPS,152.6063,0,none
2025-01-01 04:50:20,DATA_RATE_KBPS,131.9049,0,none
2025-01-01 04:58:40,DATA_RATE_KBPS,153.7273,0,none
2025-01-01 05:07:00,DATA_RATE_KBPS,144.5405,0,none
2025-01-01 05:15:20,DATA_RATE_KBPS,169.4045,0,none
2025-01-01 05:23:40,DATA_RATE_KBPS,147.3364,0,none
2025-01-01 05:32:00,DATA_RATE_KBPS,161.7981,0,none
2025-01-01 05:40:20,DATA_RATE_KBPS,116.9898,0,none
2025-01-01 05:48:40,DATA_RATE_KBPS,137.8948,0,none
2025-01-01 05:57:00,DATA_RATE_KBPS,160.3613,0,none
2025-01-01 06:05:20,DATA_RATE_KBPS,94.7837,0,none
2025-01-01 06:13:40,DATA_RATE_KBPS,139.5143,0,none
2025-01-01 06:22:00,DATA_RATE_KBPS,88.7893,0,none
2025-01-01 06:30:20,DATA_RATE_KBPS,125.4632,0,none
2025-01-01 06:38:40,DATA_RATE_KBPS,156.7962,0,none
2025-01-01 06:47:00,DATA_RATE_KBPS,95.1012,0,none
2025-01-01 06:55:20,DATA_RATE_KBPS,106.6248,0,none
2025-01-01 07:03:40,DATA_RATE_KBPS,96.8337,0,none
2025-01-01 07:12:00,DATA_RATE_KBPS,122.7652,0,none
2025-01-01 07:20:20,DATA_RATE_KBPS,120.6705,0,none
2025-01-01 07:28:40,DATA_RATE_KBPS,144.442,0,none
2025-01-01 07:37:00,DATA_RATE_KBPS,110.6033,0,none
2025-01-01 07:45:20,DATA_RATE_KBPS,142.655,0,none
2025-01-01 07:53:40,DATA_RATE_KBPS,83.3433,0,none
2025-01-01 08:02:00,DATA_RATE_KBPS,138.4539,0,none
2025-01-01 08:10:20,DATA_RATE_KBPS,156.0522,0,none
2025-01-01 08:18:40,DATA_RATE_KBPS,90.2024,0,none
2025-01-01 08:27:00,DATA_RATE_KBPS,117.9343,0,none
2025-01-01 08:35:20,DATA_RATE_KBPS,108.7718,0,none
2025-01-01 08:43:40,DATA_RATE_KBPS,94.3813,0,none
2025-01-01 08:52:00,DATA_RATE_KBPS,77.0087,0,none
2025-01-01 09:00:20,DATA_RATE_KBPS,100.9947,0,none
2025-01-01 09:08:40,DATA_RATE_KBPS,113.5413,0,none
2025-01-01 09:17:00,DATA_RATE_KBPS,147.1981,0,none
2025-01-01 09:25:20,DATA_RATE_KBPS,124.7611,0,none
2025-01-01 09:33:40,DATA_RATE_KBPS,126.399,0,none
2025-01-01 09:42:00,DATA_RATE_KBPS,143.1027,0,none
2025-01-01 09:50:20,DATA_RATE_KBPS,85.8219,0,none
2025-01-01 09:58:40,DATA_RATE_KBPS,110.5968,0,none
2025-01-01 10:07:00,DATA_RATE_KBPS,108.951,0,none
2025-01-01 10:15:20,DATA_RATE_KBPS,97.3993,0,none
2025-01-01 10:23:40,DATA_RATE_KBPS,140.6009,0,none
2025-01-01 10:32:00,DATA_RATE_KBPS,95.9254,0,none
2025-01-01 10:40:20,DATA_RATE_KBPS,86.7779,0,none
2025-01-01 10:48:40,DATA_RATE_KBPS,100.6159,0,none
2025-01-01 10:57:00,DATA_RATE_KBPS,111.2061,0,none
2025-01-01 11:05:20,DATA_RATE_KBPS,141.3844,0,none
2025-01-01 11:13:40,DATA_RATE_KBPS,93.9164,0,none
2025-01-01 11:22:00,DATA_RATE_KBPS,101.2651,0,none
2025-01-01 11:30:20,DATA_RATE_KBPS,114.4237,0,none
2025-01-01 11:38:40,DATA_RATE_KBPS,95.5594,0,none
2025-01-01 11:47:00,DATA_RATE_KBPS,81.5746,0,none
2025-01-01 11:55:20,DATA_RATE_KBPS,124.1669,0,none
2025-01-01 12:03:40,DATA_RATE_KBPS,119.7667,0,none
2025-01-01 12:12:00,DATA_RATE_KBPS,82.3889,0,none
2025-01-01 12:20:20,DATA_RATE_KBPS,103.8634,0,none
2025-01-01 12:28:40,DATA_RATE_KBPS,121.8821,0,none
2025-01-01 12:37:00,DATA_RATE_KBPS,91.6751,0,none
2025-01-01 12:45:20,DATA_RATE_KBPS,83.7323,0,none
2025-01-01 12:53:40,DATA_RATE_KBPS,118.52,0,none
2025-01-01 13:02:00,DATA_RATE_KBPS,103.8548,0,none
2025-01-01 13:10:20,DATA_RATE_KBPS,119.3621,0,none
2025-01-01 13:18:40,DATA_RATE_KBPS,119.6621,0,none
2025-01-01 13:27:00,DATA_RATE_KBPS,90.0496,0,none
2025-01-01 13:35:20,DATA_RATE_KBPS,90.991,0,none
2025-01-01 13:43:40,DATA_RATE_KBPS,104.4812,0,none
2025-01-01 13:52:00,DATA_RATE_KBPS,95.7393,0,none
2025-01-01 14:00:20,DATA_RATE_KBPS,84.4849,0,none
2025-01-01 14:08:40,DATA_RATE_KBPS,120.2081,0,none
2025-01-01 14:17:00,DATA_RATE_KBPS,81.6344,0,none
2025-01-01 14:25:20,DATA_RATE_KBPS,93.9304,0,none
2025-01-01 14:33:40,DATA_RATE_KBPS,103.4788,0,none
2025-01-01 14:42:00,DATA_RATE_KBPS,103.8626,0,none
2025-01-01 14:50:20,DATA_RATE_KBPS,94.9557,0,none
2025-01-01 14:58:40,DATA_RATE_KBPS,104.3851,0,none
2025-01-01 15:07:00,DATA_RATE_KBPS,94.6369,0,none
2025-01-01 15:15:20,DATA_RATE_KBPS,110.2496,0,none
2025-01-01 15:23:40,DATA_RATE_KBPS,88.5838,0,none
2025-01-01 15:32:00,DATA_RATE_KBPS,80.878,0,none
2025-01-01 15:40:20,DATA_RATE_KBPS,87.7784,0,none
2025-01-01 15:48:40,DATA_RATE_KBPS,86.3271,0,none
2025-01-01 15:57:00,DATA_RATE_KBPS,123.3322,0,none
2025-01-01 16:05:20,DATA_RATE_KBPS,124.107,0,none
2025-01-01 16:13:40,DATA_RATE_KBPS,96.8027,0,none
2025-01-01 16:22:00,DATA_RATE_KBPS,90.5484,0,none
2025-01-01 16:30:20,DATA_RATE_KBPS,106.996,0,none
2025-01-01 16:38:40,DATA_RATE_KBPS,125.3365,0,none
2025-01-01 16:47:00,DATA_RATE_KBPS,123.8609,0,none
2025-01-01 16:55:20,DATA_RATE_KBPS,95.151,0,none
2025-01-01 17:03:40,DATA_RATE_KBPS,89.3593,0,none
2025-01-01 17:12:00,DATA_RATE_KBPS,87.9522,0,none
2025-01-01 17:20:20,DATA_RATE_KBPS,91.4301,0,none
2025-01-01 17:28:40,DATA_RATE_KBPS,151.4327,0,none
2025-01-01 17:37:00,DATA_RATE_KBPS,88.6377,0,none
2025-01-01 17:45:20,DATA_RATE_KBPS,97.4113,0,none
2025-01-01 17:53:40,DATA_RATE_KBPS,155.8617,0,none
2025-01-01 18:02:00,DATA_RATE_KBPS,80.7035,0,none
2025-01-01 18:10:20,DATA_RATE_KBPS,77.6379,0,none
2025-01-01 18:18:40,DATA_RATE_KBPS,86.1246,0,none
2025-01-01 18:27:00,DATA_RATE_KBPS,89.2609,0,none
2025-01-01 18:35:20,DATA_RATE_KBPS,96.8774,0,none
2025-01-01 18:43:40,DATA_RATE_KBPS,156.5289,0,none
2025-01-01 18:52:00,DATA_RATE_KBPS,91.5445,0,none
2025-01-01 19:00:20,DATA_RATE_KBPS,152.8991,0,none
2025-01-01 19:08:40,DATA_RATE_KBPS,111.678,0,none
2025-01-01 19:17:00,DATA_RATE_KBPS,148.064,0,none
2025-01-01 19:25:20,DATA_RATE_KBPS,104.0728,0,none
2025-01-01 19:33:40,DATA_RATE_KBPS,93.2164,0,none
2025-01-01 19:42:00,DATA_RATE_KBPS,133.2887,0,none
2025-01-01 19:50:20,DATA_RATE_KBPS,93.9867,0,none
2025-01-01 19:58:40,DATA_RATE_KBPS,94.651,0,none
2025-01-01 20:07:00,DATA_RATE_KBPS,115.9241,0,none
2025-01-01 20:15:20,DATA_RATE_KBPS,114.2478,0,none
2025-01-01 20:23:40,DATA_RATE_KBPS,113.1986,0,none
2025-01-01 20:32:00,DATA_RATE_KBPS,148.9166,0,none
2025-01-01 20:40:20,DATA_RATE_KBPS,84.2923,0,none
2025-01-01 20:48:40,DATA_RATE_KBPS,115.192,0,none
2025-01-01 20:57:00,DATA_RATE_KBPS,102.1267,0,none
2025-01-01 21:05:20,DATA_RATE_KBPS,136.3424,0,none
2025-01-01 21:13:40,DATA_RATE_KBPS,89.8801,0,none
2025-01-01 21:22:00,DATA_RATE_KBPS,127.5782,0,none
2025-01-01 21:30:20,DATA_RATE_KBPS,157.0828,0,none
2025-01-01 21:38:40,DATA_RATE_KBPS,100.3526,0,none
2025-01-01 21:47:00,DATA_RATE_KBPS,159.7642,0,none
2025-01-01 21:55:20,DATA_RATE_KBPS,125.9433,0,none
2025-01-01 22:03:40,DATA_RATE_KBPS,137.286,0,none
2025-01-01 22:12:00,DATA_RATE_KBPS,165.4077,0,none
2025-01-01 22:20:20,DATA_RATE_KBPS,121.0716,0,none
2025-01-01 22:28:40,DATA_RATE_KBPS,117.7291,0,none
2025-01-01 22:37:00,DATA_RATE_KBPS,130.1979,0,none
2025-01-01 22:45:20,DATA_RATE_KBPS,94.6641,0,none
2025-01-01 22:53:40,DATA_RATE_KBPS,165.5844,0,none
2025-01-01 23:02:00,DATA_RATE_KBPS,159.0424,0,none
2025-01-01 23:10:20,DATA_RATE_KBPS,108.887,0,none
2025-01-01 23:18:40,DATA_RATE_KBPS,139.595,0,none
2025-01-01 23:27:00,DATA_RATE_KBPS,137.4307,0,none
2025-01-01 23:35:20,DATA_RATE_KBPS,101.7631,0,none
2025-01-01 23:43:40,DATA_RATE_KBPS,167.7495,0,none
2025-01-01 23:52:00,DATA_RATE_KBPS,107.8468,0,none
2025-01-02 00:00:20,DATA_RATE_KBPS,158.0824,0,none
2025-01-02 00:08:40,DATA_RATE_KBPS,126.9949,0,none
2025-01-02 00:17:00,DATA_RATE_KBPS,141.23,0,none
2025-01-02 00:25:20,DATA_RATE_KBPS,123.5377,0,none
2025-01-02 00:33:40,DATA_RATE_KBPS,161.3444,0,none
2025-01-02 00:42:00,DATA_RATE_KBPS,156.7699,0,none
2025-01-02 00:50:20,DATA_RATE_KBPS,161.4527,0,none
2025-01-02 00:58:40,DATA_RATE_KBPS,159.0724,0,none
2025-01-02 01:07:00,DATA_RATE_KBPS,158.294,0,none
2025-01-02 01:15:20,DATA_RATE_KBPS,112.1964,0,none
2025-01-02 01:23:40,DATA_RATE_KBPS,156.2139,0,none
2025-01-02 01:32:00,DATA_RATE_KBPS,140.7428,0,none
2025-01-02 01:40:20,DATA_RATE_KBPS,153.3059,0,none
2025-01-02 01:48:40,DATA_RATE_KBPS,118.636,0,none
2025-01-02 01:57:00,DATA_RATE_KBPS,114.1485,0,none
2025-01-02 02:05:20,DATA_RATE_KBPS,163.9689,0,none
2025-01-02 02:13:40,DATA_RATE_KBPS,139.8066,0,none
2025-01-02 02:22:00,DATA_RATE_KBPS,135.4473,0,none
2025-01-02 02:30:20,DATA_RATE_KBPS,168.5362,0,none
2025-01-02 02:38:40,DATA_RATE_KBPS,136.9638,0,none
2025-01-02 02:47:00,DATA_RATE_KBPS,154.9387,0,none
2025-01-02 02:55:20,DATA_RATE_KBPS,123.871,0,none
2025-01-02 03:03:40,DATA_RATE_KBPS,138.5123,0,none
2025-01-02 03:12:00,DATA_RATE_KBPS,146.4743,0,none
2025-01-02 03:20:20,DATA_RATE_KBPS,161.0687,0,none
2025-01-02 03:28:40,DATA_RATE_KBPS,153.3292,0,none
2025-01-02 03:37:00,DATA_RATE_KBPS,142.6748,0,none
2025-01-02 03:45:20,DATA_RATE_KBPS,152.8068,0,none
2025-01-01 00:07:40,FLASH_WRITE_RATE,3.3075,0,none
2025-01-01 00:16:00,FLASH_WRITE_RATE,3.3885,0,none
2025-01-01 00:24:20,FLASH_WRITE_RATE,3.4883,0,none
2025-01-01 00:32:40,FLASH_WRITE_RATE,3.1237,0,none
2025-01-01 00:41:00,FLASH_WRITE_RATE,3.5253,0,none
2025-01-01 00:49:20,FLASH_WRITE_RATE,3.6308,0,none
2025-01-01 00:57:40,FLASH_WRITE_RATE,4.2553,0,none
2025-01-01 01:06:00,FLASH_WRITE_RATE,4.1809,0,none
2025-01-01 01:14:20,FLASH_WRITE_RATE,3.7026,0,none
2025-01-01 01:22:40,FLASH_WRITE_RATE,3.0706,0,none
2025-01-01 01:31:00,FLASH_WRITE_RATE,2.9221,0,none
2025-01-01 01:39:20,FLASH_WRITE_RATE,3.8643,0,none
2025-01-01 01:47:40,FLASH_WRITE_RATE,3.5549,0,none
2025-01-01 01:56:00,FLASH_WRITE_RATE,2.1306,0,none
2025-01-01 02:04:20,FLASH_WRITE_RATE,3.3545,0,none
2025-01-01 02:12:40,FLASH_WRITE_RATE,3.7923,0,none
2025-01-01 02:21:00,FLASH_WRITE_RATE,2.7044,0,none
2025-01-01 02:29:20,FLASH_WRITE_RATE,2.1984,0,none
2025-01-01 02:37:40,FLASH_WRITE_RATE,2.4089,0,none
2025-01-01 02:46:00,FLASH_WRITE_RATE,3.3015,0,none
2025-01-01 02:54:20,FLASH_WRITE_RATE,3.4769,0,none
2025-01-01 03:02:40,FLASH_WRITE_RATE,2.7711,0,none
2025-01-01 03:11:00,FLASH_WRITE_RATE,1.2439,0,none
2025-01-01 03:19:20,FLASH_WRITE_RATE,3.5557,0,none
2025-01-01 03:27:40,FLASH_WRITE_RATE,2.2383,0,none
2025-01-01 03:36:00,FLASH_WRITE_RATE,3.8996,0,none
2025-01-01 03:44:20,FLASH_WRITE_RATE,1.4967,0,none
2025-01-01 03:52:40,FLASH_WRITE_RATE,3.53,0,none
2025-01-01 04:01:00,FLASH_WRITE_RATE,2.1911,0,none
2025-01-01 04:09:20,FLASH_WRITE_RATE,2.1952,0,none
2025-01-01 04:17:40,FLASH_WRITE_RATE,3.9973,0,none
2025-01-01 04:26:00,FLASH_WRITE_RATE,3.544,0,none
2025-01-01 04:34:20,FLASH_WRITE_RATE,3.3794,0,none
2025-01-01 04:42:40,FLASH_WRITE_RATE,3.4854,0,none
2025-01-01 04:51:00,FLASH_WRITE_RATE,2.8125,0,none
2025-01-01 04:59:20,FLASH_WRITE_RATE,3.9273,0,none
2025-01-01 05:07:40,FLASH_WRITE_RATE,1.6466,0,none
2025-01-01 05:16:00,FLASH_WRITE_RATE,3.7143,0,none
2025-01-01 05:24:20,FLASH_WRITE_RATE,3.8455,0,none
2025-01-01 05:32:40,FLASH_WRITE_RATE,3.4212,0,none
2025-01-01 05:41:00,FLASH_WRITE_RATE,3.3258,0,none
2025-01-01 05:49:20,FLASH_WRITE_RATE,3.4323,0,none
2025-01-01 05:57:40,FLASH_WRITE_RATE,1.6074,0,none
2025-01-01 06:06:00,FLASH_WRITE_RATE,3.3596,0,none
2025-01-01 06:14:20,FLASH_WRITE_RATE,3.2265,0,none
2025-01-01 06:22:40,FLASH_WRITE_RATE,3.5102,0,none
2025-01-01 06:31:00,FLASH_WRITE_RATE,1.2754,0,none
2025-01-01 06:39:20,FLASH_WRITE_RATE,3.8577,0,none
2025-01-01 06:47:40,FLASH_WRITE_RATE,3.1999,0,none
2025-01-01 06:56:00,FLASH_WRITE_RATE,2.2971,0,none
2025-01-01 07:04:20,FLASH_WRITE_RATE,1.1132,0,none
2025-01-01 07:12:40,FLASH_WRITE_RATE,1.7149,0,none
2025-01-01 07:21:00,FLASH_WRITE_RATE,3.992,0,none
2025-01-01 07:29:20,FLASH_WRITE_RATE,3.3659,0,none
2025-01-01 07:37:40,FLASH_WRITE_RATE,1.2755,0,none
2025-01-01 07:46:00,FLASH_WRITE_RATE,1.6711,0,none
2025-01-01 07:54:20,FLASH_WRITE_RATE,1.715,0,none
2025-01-01 08:02:40,FLASH_WRITE_RATE,2.8951,0,none
2025-01-01 08:11:00,FLASH_WRITE_RATE,1.4859,0,none
2025-01-01 08:19:20,FLASH_WRITE_RATE,2.1147,0,none
2025-01-01 08:27:40,FLASH_WRITE_RATE,1.6616,0,none
2025-01-01 08:36:00,FLASH_WRITE_RATE,1.6517,0,none
2025-01-01 08:44:20,FLASH_WRITE_RATE,1.3548,0,none
