timestamp,parameter,value,hour,minute,day,weekday,is_weekend,elapsed_sec,minute_of_day,rolling_mean_5,rolling_std_5,rolling_mean_10,deviation_from_mean,change_rate,abs_change_rate,lag_1,lag_2,lag_3,z_score
2025-01-01 03:03:10,RF_SIGNAL_STRENGTH,-58.091,3,3,1,2,0,10990.0,183,-57.232479999999995,0.8215233453775189,-57.31454,-0.8585200000000057,-1.3260000000000005,1.3260000000000005,-56.765,-57.8281,-56.0674,-1.0450342097162018
2025-01-01 03:03:20,GYRO_Z,0.034,3,3,1,2,0,11000.0,183,0.02694,0.0058862551762559525,0.024909999999999998,0.007060000000000004,0.013900000000000003,0.013900000000000003,0.0201,0.0232,0.032,1.1994043391932305
2025-01-01 03:03:30,ATTITUDE_PITCH,1.2912,3,3,1,2,0,11010.0,183,1.13048,0.24886231534726094,1.03361,0.16071999999999997,0.06279999999999997,0.06279999999999997,1.2284,0.9454,0.7976,0.6458189532462248
2025-01-01 03:03:40,CPU_TEMP,48.503,3,3,1,2,0,11020.0,183,48.91406,0.884865596008869,49.16948000000001,-0.4110599999999991,-0.5435000000000016,0.5435000000000016,49.0465,47.7771,50.1923,-0.4645451262361872
2025-01-01 03:03:50,MEMORY_USAGE,60.6107,3,3,1,2,0,11030.0,183,62.018280000000004,1.178531167173738,62.50978,-1.407580000000003,-1.0904999999999987,1.0904999999999987,61.7012,61.4791,62.5931,-1.1943511034804044
2025-01-01 03:04:00,RF_SIGNAL_STRENGTH,-57.4145,3,4,1,2,0,11040.0,184,-57.2332,0.8217203630191174,-57.601380000000006,-0.18130000000000024,0.6765000000000043,0.6765000000000043,-58.091,-56.765,-57.8281,-0.2206346686284836
2025-01-01 03:04:10,MEMORY_USAGE,59.7232,3,4,1,2,0,11050.0,184,61.22146,1.0949584389372358,62.20142,-1.498260000000002,-0.8875000000000028,0.8875000000000028,60.6107,61.7012,61.4791,-1.368325907834648
2025-01-01 03:04:20,SOLAR_POWER,111.9026,3,4,1,2,0,11060.0,184,109.17076,2.095420087476442,108.88372000000001,2.7318400000000054,3.0941000000000116,3.0941000000000116,108.8085,106.9438,107.5184,1.3037194862868844
2025-01-01 03:04:30,MEMORY_USAGE,62.0868,3,4,1,2,0,11070.0,184,61.1202,0.9502479965776641,62.031690000000005,0.9665999999999997,2.363599999999998,2.363599999999998,59.7232,60.6107,61.7012,1.0172081430123796
2025-01-01 03:04:40,GYRO_X,0.011,3,4,1,2,0,11080.0,184,0.02132,0.00656025914122301,0.02065,-0.01032,-0.009600000000000001,0.009600000000000001,0.0206,0.029,0.0225,-1.5731085888287137
2025-01-01 03:04:50,GYRO_X,0.0206,3,4,1,2,0,11090.0,184,0.02074,0.006446549464636107,0.020940000000000004,-0.00014000000000000123,0.009600000000000001,0.009600000000000001,0.011,0.0206,0.029,-0.021717044252588222
2025-01-01 03:05:00,CPU_TEMP,49.8953,3,5,1,2,0,11100.0,185,49.08284,0.9916507338776781,49.44547,0.8124600000000015,1.3922999999999988,1.3922999999999988,48.503,49.0465,47.7771,0.8193005583962185
2025-01-01 03:05:10,BATT_VOLTAGE,28.6696,3,5,1,2,0,11110.0,185,28.53454,0.08843787650090063,28.53175,0.1350599999999993,0.12139999999999773,0.12139999999999773,28.5482,28.4819,28.5388,1.5271737104477388
2025-01-01 03:05:20,ATTITUDE_ROLL,1.165,3,5,1,2,0,11120.0,185,0.9410000000000001,0.17855039904744,0.97675,0.22399999999999998,0.1653,0.1653,0.9997,1.0194,0.7247,1.2545477422343045
2025-01-01 03:05:30,GYRO_Y,0.0285,3,5,1,2,0,11130.0,185,0.029800000000000004,0.002096425529323635,0.024579999999999998,-0.0013000000000000025,-0.0020999999999999977,0.0020999999999999977,0.0306,0.0273,0.0298,-0.6201031144757231
2025-01-01 03:05:40,DATA_RATE,119.6439,3,5,1,2,0,11140.0,185,122.88466000000001,4.163957909009145,122.73892000000001,-3.2407600000000087,-0.34890000000000043,0.34890000000000043,119.9928,127.5532,119.9004,-0.7782883666975345
2025-01-01 03:05:50,PAYLOAD_TEMP,27.615,3,5,1,2,0,11150.0,185,27.711399999999998,0.5613440077171851,27.61064,-0.09639999999999915,-0.4131999999999998,0.4131999999999998,28.0282,27.7947,26.8187,-0.1717307010936637
2025-01-01 03:06:00,CPU_TEMP,50.2828,3,6,1,2,0,11160.0,186,49.100939999999994,1.0174538284365222,49.50482,1.1818600000000075,0.38750000000000284,0.38750000000000284,49.8953,48.503,49.0465,1.161585879347588
2025-01-01 03:06:10,DATA_RATE,125.2592,3,6,1,2,0,11170.0,186,122.46990000000001,3.6859450633453283,122.62026,2.7892999999999972,5.615300000000005,5.615300000000005,119.6439,119.9928,127.5532,0.7567394391571467
2025-01-01 03:06:20,ATTITUDE_ROLL,0.9662,3,6,1,2,0,11180.0,186,0.975,0.1592238832587626,0.9729599999999999,-0.00880000000000003,-0.1988000000000001,0.1988000000000001,1.165,0.9997,1.0194,-0.05526809056464673
2025-01-01 03:06:30,THRUSTER_TEMP,25.3644,3,6,1,2,0,11190.0,186,25.70526,0.383752378494328,25.547810000000002,-0.3408599999999993,-0.18260000000000076,0.18260000000000076,25.547,25.9909,26.2264,-0.8882290224164365
2025-01-01 03:06:40,GYRO_Z,0.0264,3,6,1,2,0,11200.0,186,0.027139999999999997,0.005837636508039876,0.025500000000000002,-0.0007399999999999976,-0.007600000000000003,0.007600000000000003,0.034,0.0201,0.0232,-0.1267636309627764
2025-01-01 03:06:50,ATTITUDE_ROLL,0.9427,3,6,1,2,0,11210.0,186,1.0186,0.08703071296961812,0.97169,-0.07589999999999997,-0.023499999999999965,0.023499999999999965,0.9662,1.165,0.9997,-0.8721059199698409
2025-01-01 03:07:00,ATTITUDE_YAW,2.9245,3,7,1,2,0,11220.0,187,2.51124,0.49998564779401505,2.2144,0.4132600000000002,0.05259999999999998,0.05259999999999998,2.8719,2.5348,1.6763,0.8265437254516068
2025-01-01 03:07:10,ATTITUDE_YAW,2.0666,3,7,1,2,0,11230.0,187,2.41482,0.5361343087324301,2.21343,-0.34822,-0.8578999999999999,0.8578999999999999,2.9245,2.8719,2.5348,-0.6495014296385704
2025-01-01 03:07:20,ATTITUDE_PITCH,0.8823,3,7,1,2,0,11240.0,187,1.0289800000000002,0.2182687609347695,1.0149000000000001,-0.14668000000000025,-0.40889999999999993,0.40889999999999993,1.2912,1.2284,0.9454,-0.672015543460368
2025-01-01 03:07:30,CPU_TEMP,49.9244,3,7,1,2,0,11250.0,187,49.5304,0.7321549938367881,49.55442,0.39399999999999835,-0.35840000000000316,0.35840000000000316,50.2828,49.8953,48.503,0.5381374207874744
2025-01-01 03:07:40,BATT_CURRENT,2.7515,3,7,1,2,0,11260.0,187,2.99508,0.15905499677784088,3.0058,-0.24358000000000013,-0.39800000000000013,0.39800000000000013,3.1495,2.9656,3.1255,-1.531419980097947
2025-01-01 03:07:50,GYRO_Z,0.0291,3,7,1,2,0,11270.0,187,0.02656,0.005358451268790264,0.025619999999999997,0.0025400000000000006,0.002700000000000001,0.002700000000000001,0.0264,0.034,0.0201,0.47401756078178103
2025-01-01 03:08:00,GYRO_Y,0.0259,3,8,1,2,0,11280.0,188,0.02842,0.0018886503117305459,0.02567,-0.0025200000000000014,-0.0026000000000000016,0.0026000000000000016,0.0285,0.0306,0.0273,-1.334286174813885
2025-01-01 03:08:10,PAYLOAD_TEMP,27.5148,3,8,1,2,0,11290.0,188,27.55428,0.45517179943401004,27.597699999999996,-0.03947999999999752,-0.1001999999999974,0.1001999999999974,27.615,28.0282,27.7947,-0.08673648070704182
2025-01-01 03:08:20,GYRO_Z,0.0305,3,8,1,2,0,11300.0,188,0.02802,0.005206438321924115,0.026600000000000002,0.0024799999999999996,0.0013999999999999985,0.0013999999999999985,0.0291,0.0264,0.034,0.4763333101550081
2025-01-01 03:08:30,ATTITUDE_ROLL,0.9135,3,8,1,2,0,11310.0,188,0.99742,0.09886833163354211,0.9785200000000002,-0.08392,-0.029200000000000004,0.029200000000000004,0.9427,0.9662,1.165,-0.8488056652058369
2025-01-01 03:08:40,DATA_RATE,128.697,3,8,1,2,0,11320.0,188,124.22922000000001,4.214355641376266,123.152,4.4677799999999905,3.4377999999999957,3.4377999999999957,125.2592,119.6439,119.9928,1.0601335957828573
2025-01-01 03:08:50,ATTITUDE_YAW,1.8459,3,8,1,2,0,11330.0,188,2.44874,0.48017323228185127,2.26407,-0.6028399999999998,-0.22070000000000012,0.22070000000000012,2.0666,2.9245,2.8719,-1.2554635691273723
2025-01-01 03:09:00,GYRO_X,0.0181,3,9,1,2,0,11340.0,189,0.01986,0.0064465494646361084,0.021249999999999998,-0.0017599999999999977,-0.0024999999999999988,0.0024999999999999988,0.0206,0.011,0.0206,-0.2730142706039634
2025-01-01 03:09:10,ATTITUDE_PITCH,1.4725,3,9,1,2,0,11350.0,189,1.16396,0.2462926572190076,1.0779599999999998,0.3085399999999998,0.5902,0.5902,0.8823,1.2912,1.2284,1.2527373064380105
2025-01-01 03:09:20,GYRO_X,0.0167,3,9,1,2,0,11360.0,189,0.0174,0.003950316443020755,0.02054,-0.0006999999999999992,-0.001400000000000002,0.001400000000000002,0.0181,0.0206,0.011,-0.17720099391954494
2025-01-01 03:09:30,ATTITUDE_PITCH,1.2229,3,9,1,2,0,11370.0,189,1.2194600000000002,0.21386005470867994,1.12232,0.0034399999999998876,-0.24959999999999982,0.24959999999999982,1.4725,0.8823,1.2912,0.016085285326826713
2025-01-01 03:09:40,BATT_VOLTAGE,28.4524,3,9,1,2,0,11380.0,189,28.53818,0.08351294510426832,28.528579999999998,-0.08577999999999975,-0.21719999999999828,0.21719999999999828,28.6696,28.5482,28.4819,-1.027146149532877
2025-01-01 03:09:50,ATTITUDE_YAW,2.2048,3,9,1,2,0,11390.0,189,2.3827400000000005,0.48800249282150243,2.24069,-0.17794000000000043,0.3589,0.3589,1.8459,2.0666,2.9245,-0.3646292849268003
2025-01-01 03:10:00,ATTITUDE_PITCH,1.0306,3,10,1,2,0,11400.0,190,1.1799,0.22951454202293933,1.11204,-0.1493,-0.19230000000000014,0.19230000000000014,1.2229,1.4725,0.8823,-0.6505034438518404
2025-01-01 03:10:10,BATT_VOLTAGE,28.6102,3,10,1,2,0,11410.0,190,28.552460000000004,0.08953288781217979,28.54274,0.05773999999999546,0.15779999999999816,0.15779999999999816,28.4524,28.6696,28.5482,0.6449026878382524
2025-01-01 03:10:20,ATTITUDE_ROLL,0.9317,3,10,1,2,0,11420.0,190,0.98382,0.10306418873692293,0.95717,-0.052120000000000055,0.018199999999999994,0.018199999999999994,0.9135,0.9427,0.9662,-0.5057042668141429
2025-01-01 03:10:30,GYRO_Y,0.0255,3,10,1,2,0,11430.0,190,0.02756,0.0020731618364227848,0.02716,-0.002060000000000003,-0.00040000000000000105,0.00040000000000000105,0.0259,0.0285,0.0306,-0.9936513222501275
2025-01-01 03:10:40,BATT_VOLTAGE,28.4128,3,10,1,2,0,11440.0,190,28.538639999999997,0.10681267715017938,28.52624,-0.12583999999999662,-0.19739999999999824,0.19739999999999824,28.6102,28.4524,28.6696,-1.1781373087678038
2025-01-01 03:10:50,GYRO_Y,0.0252,3,10,1,2,0,11450.0,190,0.027139999999999997,0.002335165946993895,0.026890000000000004,-0.0019399999999999973,-0.0002999999999999982,0.0002999999999999982,0.0255,0.0259,0.0285,-0.8307760750354369
2025-01-01 03:11:00,BATT_CURRENT,2.8691,3,11,1,2,0,11460.0,191,2.97224,0.1690546006472436,2.99666,-0.10314000000000023,0.11759999999999993,0.11759999999999993,2.7515,3.1495,2.9656,-0.6100987468256867
2025-01-01 03:11:10,BATT_CURRENT,2.99,3,11,1,2,0,11470.0,191,2.9451400000000003,0.14787881186971666,2.98926,0.0448599999999999,0.12090000000000023,0.12090000000000023,2.8691,2.7515,3.1495,0.30335650816238774
2025-01-01 03:11:20,GYRO_Y,0.027,3,11,1,2,0,11480.0,191,0.02642,0.0013479614237803313,0.02726,0.0005800000000000007,0.0017999999999999995,0.0017999999999999995,0.0252,0.0255,0.0259,0.4302793757802075
2025-01-01 03:11:30,BATT_CURRENT,3.0864,3,11,1,2,0,11490.0,191,2.9693,0.16131476993753233,2.9848299999999997,0.11709999999999976,0.0963999999999996,0.0963999999999996,2.99,2.8691,2.7515,0.725909971203168
2025-01-01 03:11:40,SOLAR_POWER,111.1595,3,11,1,2,0,11500.0,191,109.26656,2.190492244450953,108.96825000000001,1.8929399999999958,-0.7431000000000125,0.7431000000000125,111.9026,108.8085,106.9438,0.8641619274367535
2025-01-01 03:11:50,ATTITUDE_ROLL,1.4038,3,11,1,2,0,11510.0,191,1.03158,0.20895025005967338,0.98629,0.37222,0.47209999999999996,0.47209999999999996,0.9317,0.9135,0.9427,1.7813809741491047
2025-01-01 03:12:00,PAYLOAD_TEMP,28.1797,3,12,1,2,0,11520.0,192,27.826479999999997,0.2776389327885913,27.61983,0.35322000000000386,0.6648999999999994,0.6648999999999994,27.5148,27.615,28.0282,1.272227912894925
2025-01-01 03:12:10,ATTITUDE_YAW,2.51,3,12,1,2,0,11530.0,192,2.31036,0.41931760397102374,2.32098,0.1996399999999996,0.3051999999999997,0.3051999999999997,2.2048,1.8459,2.0666,0.47610688916794297
2025-01-01 03:12:20,SOLAR_POWER,108.6354,3,12,1,2,0,11540.0,192,109.48996,2.017782622831252,108.71799000000001,-0.8545599999999922,-2.52409999999999,2.52409999999999,111.1595,111.9026,108.8085,-0.4235144015666644
2025-01-01 03:12:30,CPU_TEMP,49.1652,3,12,1,2,0,11550.0,192,49.55414,0.7142474417176085,49.49552,-0.38893999999999807,-0.7591999999999999,0.7591999999999999,49.9244,50.2828,49.8953,-0.5445451775993522
2025-01-01 03:12:40,ATTITUDE_YAW,3.0635,3,12,1,2,0,11560.0,192,2.3381600000000002,0.4715656719906574,2.4247000000000005,0.7253399999999997,0.5535000000000001,0.5535000000000001,2.51,2.2048,1.8459,1.5381526754016352
2025-01-01 03:12:50,GYRO_Y,0.021,3,12,1,2,0,11570.0,192,0.02492,0.00229499455337042,0.027360000000000002,-0.00392,-0.005999999999999998,0.005999999999999998,0.027,0.0252,0.0255,-1.7080650558595458
2025-01-01 03:13:00,PAYLOAD_TEMP,27.6449,3,13,1,2,0,11580.0,193,27.796519999999997,0.28974420960562575,27.655809999999995,-0.15161999999999765,-0.5348000000000006,0.5348000000000006,28.1797,27.5148,27.615,-0.5232891459897314
2025-01-01 03:13:10,GYRO_Y,0.0236,3,13,1,2,0,11590.0,193,0.02446,0.0022799122790142378,0.02644,-0.0008599999999999997,0.002599999999999998,0.002599999999999998,0.021,0.027,0.0252,-0.377207495181278
2025-01-01 03:13:20,CPU_TEMP,49.6076,3,13,1,2,0,11600.0,193,49.77506,0.41669295410428864,49.34456,-0.1674600000000055,0.44239999999999924,0.44239999999999924,49.1652,49.9244,50.2828,-0.40187864553643043
2025-01-01 03:13:30,ATTITUDE_PITCH,1.096,3,13,1,2,0,11610.0,193,1.14086,0.22233904965165155,1.13567,-0.0448599999999999,0.06540000000000012,0.06540000000000012,1.0306,1.2229,1.4725,-0.20176392797524345
2025-01-01 03:13:40,ATTITUDE_ROLL,1.1705,3,13,1,2,0,11620.0,193,1.0724399999999998,0.2129068763567772,1.0237200000000002,0.09806000000000026,-0.23329999999999984,0.23329999999999984,1.4038,0.9317,0.9135,0.4605769511909841
2025-01-01 03:13:50,BATT_VOLTAGE,28.4892,3,13,1,2,0,11630.0,193,28.52684,0.1087342080487487,28.532309999999995,-0.037639999999999674,0.07639999999999958,0.07639999999999958,28.4128,28.6102,28.4524,-0.3461652103367927
2025-01-01 03:14:00,ATTITUDE_YAW,1.9987,3,14,1,2,0,11640.0,194,2.32458,0.4821988459131775,2.3697000000000004,-0.32588000000000017,-1.0648,1.0648,3.0635,2.51,2.2048,-0.6758207796678896
2025-01-01 03:14:10,CPU_TEMP,49.9661,3,14,1,2,0,11650.0,194,49.78922,0.42295631216493207,49.43603,0.17687999999999704,0.3584999999999994,0.3584999999999994,49.6076,49.1652,49.9244,0.4181992203748518
2025-01-01 03:14:20,GYRO_Z,0.0227,3,14,1,2,0,11660.0,194,0.02854,0.004261807128437418,0.026590000000000003,-0.005839999999999998,-0.007799999999999998,0.007799999999999998,0.0305,0.0291,0.0264,-1.3703107212505932
2025-01-01 03:14:30,SOLAR_POWER,112.2425,3,14,1,2,0,11670.0,194,110.5497,1.7149408313407475,109.27595999999998,1.6928000000000054,3.6071000000000026,3.6071000000000026,108.6354,111.1595,111.9026,0.987089448839216
2025-01-01 03:14:40,GYRO_X,0.0157,3,14,1,2,0,11680.0,194,0.01642,0.0035449964739051815,0.02034,-0.0007200000000000019,-0.0010000000000000009,0.0010000000000000009,0.0167,0.0181,0.0206,-0.20310316393822733
2025-01-01 03:14:50,THRUSTER_TEMP,25.5874,3,14,1,2,0,11690.0,194,25.743219999999997,0.35394033678016307,25.604599999999998,-0.15581999999999852,0.22299999999999898,0.22299999999999898,25.3644,25.547,25.9909,-0.44024369027139265
2025-01-01 03:15:00,ATTITUDE_PITCH,1.3696,3,15,1,2,0,11700.0,195,1.2383199999999999,0.18419763027791528,1.1336499999999998,0.13128000000000006,0.27359999999999984,0.27359999999999984,1.096,1.0306,1.2229,0.7127127520692113
2025-01-01 03:15:10,GYRO_Z,0.0303,3,15,1,2,0,11710.0,195,0.027800000000000002,0.0032863353450309934,0.02737,0.0024999999999999988,0.007599999999999999,0.007599999999999999,0.0227,0.0305,0.0291,0.7607257743127311
2025-01-01 03:15:20,ATTITUDE_PITCH,1.1483,3,15,1,2,0,11720.0,195,1.17348,0.1303430742310446,1.16872,-0.02517999999999998,-0.22129999999999983,0.22129999999999983,1.3696,1.096,1.0306,-0.1931824928063781
2025-01-01 03:15:30,ATTITUDE_ROLL,0.957,3,15,1,2,0,11730.0,195,1.0753,0.21081412428962157,1.04695,-0.11829999999999996,-0.21350000000000013,0.21350000000000013,1.1705,1.4038,0.9317,-0.5611578465087877
2025-01-01 03:15:40,BATT_CURRENT,3.0462,3,15,1,2,0,11740.0,195,2.9486399999999997,0.13729276382970443,2.99037,0.09756000000000009,-0.040200000000000014,0.040200000000000014,3.0864,2.99,2.8691,0.7105982666428934
2025-01-01 03:15:50,THRUSTER_TEMP,25.0657,3,15,1,2,0,11750.0,195,25.51108,0.33809044204183986,25.57941,-0.4453800000000001,-0.5216999999999992,0.5216999999999992,25.5874,25.3644,25.547,-1.3173398138977346
2025-01-01 03:16:00,BATT_CURRENT,3.0812,3,16,1,2,0,11760.0,196,3.0145799999999996,0.08995105335680528,3.0048299999999997,0.06662000000000035,0.03500000000000014,0.03500000000000014,3.0462,3.0864,2.99,0.740625012313546
2025-01-01 03:16:10,SOLAR_POWER,109.1024,3,16,1,2,0,11770.0,196,110.60848000000001,1.643906371117188,109.40493,-1.5060800000000114,-3.140100000000004,3.140100000000004,112.2425,108.6354,111.1595,-0.9161592329473663
2025-01-01 03:16:20,RF_SIGNAL_STRENGTH,-58.0328,3,16,1,2,0,11780.0,196,-57.626279999999994,0.5496836608452702,-57.81897,-0.40652000000000754,-0.618300000000005,0.618300000000005,-57.4145,-58.091,-56.765,-0.7395526353737452
2025-01-01 03:16:30,ATTITUDE_ROLL,0.9153,3,16,1,2,0,11790.0,196,1.07566,0.21047000498883447,1.03654,-0.16036000000000006,-0.04169999999999996,0.04169999999999996,0.957,1.1705,1.4038,-0.761913793884821
2025-01-01 03:16:40,GYRO_X,0.0288,3,16,1,2,0,11800.0,196,0.019979999999999998,0.00526279393478408,0.020649999999999998,0.008820000000000001,0.0131,0.0131,0.0157,0.0167,0.0181,1.6759158935911986
2025-01-01 03:16:50,GYRO_X,0.0277,3,16,1,2,0,11810.0,196,0.0214,0.0063229739838149,0.02107,0.0063,-0.0011000000000000003,0.0011000000000000003,0.0288,0.0157,0.0167,0.996366585743717
2025-01-01 03:17:00,CPU_TEMP,49.1224,3,17,1,2,0,11820.0,197,49.55714,0.4022717464602077,49.329040000000006,-0.4347399999999979,-0.8436999999999983,0.8436999999999983,49.9661,49.6076,49.1652,-1.0807122394885915
2025-01-01 03:17:10,BATT_VOLTAGE,28.6125,3,17,1,2,0,11830.0,197,28.51542,0.09164830603993078,28.52498,0.09708000000000183,0.12330000000000041,0.12330000000000041,28.4892,28.4128,28.6102,1.0592667141900527
2025-01-01 03:17:20,PAYLOAD_TEMP,26.9625,3,17,1,2,0,11840.0,197,27.58338,0.4331793127562721,27.57077,-0.6208799999999997,-0.6824000000000012,0.6824000000000012,27.6449,28.1797,27.5148,-1.4333094441870016
2025-01-01 03:17:30,DATA_RATE,124.7116,3,17,1,2,0,11850.0,197,123.6609,3.827926436074747,122.89802,1.0507000000000062,-3.9853999999999985,3.9853999999999985,128.697,125.2592,119.6439,0.274482808786007
2025-01-01 03:17:40,MEMORY_USAGE,63.0606,3,17,1,2,0,11860.0,197,61.4365,1.2988455951343387,62.19425,1.6240999999999985,0.9738000000000042,0.9738000000000042,62.0868,59.7232,60.6107,1.2504180682323667
2025-01-01 03:17:50,SOLAR_POWER,108.4239,3,17,1,2,0,11870.0,197,109.91274000000001,1.6946301286710692,109.54175000000001,-1.4888400000000104,-0.6784999999999997,0.6784999999999997,109.1024,112.2425,108.6354,-0.8785633955225146
2025-01-01 03:18:00,BATT_VOLTAGE,28.4461,3,18,1,2,0,11880.0,198,28.514159999999997,0.09276779074651306,28.52617,-0.06805999999999557,-0.16639999999999944,0.16639999999999944,28.6125,28.4892,28.4128,-0.73365981287588
2025-01-01 03:18:10,SOLAR_POWER,107.4562,3,18,1,2,0,11890.0,198,109.17208000000001,1.8182668387780148,109.21932000000001,-1.7158800000000127,-0.9677000000000078,0.9677000000000078,108.4239,109.1024,112.2425,-0.9436898718084678
2025-01-01 03:18:20,MEMORY_USAGE,60.5906,3,18,1,2,0,11900.0,198,61.21437999999999,1.3366743964032035,61.806099999999994,-0.6237799999999893,-2.469999999999999,2.469999999999999,63.0606,62.0868,59.7232,-0.4666656305219062
2025-01-01 03:18:30,GYRO_Y,0.0199,3,18,1,2,0,11910.0,198,0.02334,0.0029254059547351545,0.02545,-0.0034399999999999986,-0.0036999999999999984,0.0036999999999999984,0.0236,0.021,0.027,-1.1759051746072733
2025-01-01 03:18:40,BATT_CURRENT,3.0273,3,18,1,2,0,11920.0,198,3.04622,0.03986442022654734,3.0092299999999996,-0.018920000000000048,-0.05390000000000006,0.05390000000000006,3.0812,3.0462,3.0864,-0.47460868344450297
2025-01-01 03:18:50,ATTITUDE_PITCH,0.9117,3,18,1,2,0,11930.0,198,1.11124,0.1693182004392902,1.16535,-0.19954000000000005,-0.23660000000000014,0.23660000000000014,1.1483,1.3696,1.096,-1.178491145560846
2025-01-01 03:19:00,RF_SIGNAL_STRENGTH,-57.1035,3,19,1,2,0,11940.0,199,-57.481359999999995,0.5779634702991748,-57.635400000000004,0.3778599999999983,0.9293000000000049,0.9293000000000049,-58.0328,-57.4145,-58.091,0.6537783431267797
2025-01-01 03:19:10,ATTITUDE_PITCH,1.144,3,19,1,2,0,11950.0,199,1.13392,0.16330424672983748,1.15691,0.010079999999999867,0.23229999999999995,0.23229999999999995,0.9117,1.1483,1.3696,0.061725277828663716
2025-01-01 03:19:20,GYRO_X,0.0286,3,19,1,2,0,11960.0,199,0.0235,0.006686179776224988,0.021679999999999998,0.0051,0.0009000000000000015,0.0009000000000000015,0.0277,0.0288,0.0157,0.7627674054076147
2025-01-01 03:19:30,THRUSTER_TEMP,25.211,3,19,1,2,0,11970.0,199,25.3551,0.22101615325591265,25.54885,-0.14410000000000167,0.14529999999999887,0.14529999999999887,25.0657,25.5874,25.3644,-0.6519885441728305
2025-01-01 03:19:40,THRUSTER_TEMP,24.6827,3,19,1,2,0,11980.0,199,25.18224,0.33959012500370883,25.4942,-0.49953999999999965,-0.528299999999998,0.528299999999998,25.211,25.0657,25.5874,-1.4710086166214165
2025-01-01 03:19:50,THRUSTER_TEMP,25.5756,3,19,1,2,0,11990.0,199,25.22448,0.3787857402279505,25.464869999999998,0.35112000000000165,0.8929000000000009,0.8929000000000009,24.6827,25.211,25.0657,0.9269620334405942
2025-01-01 03:20:00,ATTITUDE_ROLL,1.0468,3,20,1,2,0,12000.0,200,1.0986799999999999,0.19662738110446365,1.04125,-0.051879999999999926,0.13149999999999995,0.13149999999999995,0.9153,0.957,1.1705,-0.2638493159426116
2025-01-01 03:20:10,SOLAR_POWER,109.0629,3,20,1,2,0,12010.0,200,109.25758,1.7966441486838145,109.37377000000001,-0.1946800000000053,1.6067000000000036,1.6067000000000036,107.4562,108.4239,109.1024,-0.10835757328050964
2025-01-01 03:20:20,CPU_TEMP,50.2401,3,20,1,2,0,12020.0,200,49.620279999999994,0.4896201047752719,49.57534,0.6198200000000043,1.1176999999999992,1.1176999999999992,49.1224,49.9661,49.6076,1.2659202388849864
2025-01-01 03:20:30,BATT_CURRENT,3.0413,3,20,1,2,0,12030.0,200,3.0564799999999996,0.02595124274478475,3.00081,-0.015179999999999527,0.014000000000000234,0.014000000000000234,3.0273,3.0812,3.0462,-0.5849430853576425
2025-01-01 03:20:40,ATTITUDE_YAW,1.9248,3,20,1,2,0,12040.0,200,2.3403599999999996,0.46354810214259357,2.3945499999999997,-0.4155599999999995,-0.07389999999999985,0.07389999999999985,1.9987,3.0635,2.51,-0.8964765427346474
2025-01-01 03:20:50,GYRO_Y,0.035,3,20,1,2,0,12050.0,200,0.0253,0.006072890580275583,0.02622,0.009700000000000004,0.015100000000000002,0.015100000000000002,0.0199,0.0236,0.021,1.5972624357015544
2025-01-01 03:21:00,BATT_VOLTAGE,28.4889,3,21,1,2,0,12060.0,201,28.4899,0.07565563429110339,28.521179999999998,-0.0009999999999976694,0.04279999999999973,0.04279999999999973,28.4461,28.6125,28.4892,-0.013217786214704473
2025-01-01 03:21:10,PAYLOAD_TEMP,28.1089,3,21,1,2,0,12070.0,201,27.68216,0.494206756327747,27.69678,0.4267399999999988,1.1463999999999999,1.1463999999999999,26.9625,27.6449,28.1797,0.863484755188159
2025-01-01 03:21:20,RF_SIGNAL_STRENGTH,-58.866,3,21,1,2,0,12080.0,201,-57.901559999999996,0.6814292281669817,-57.90997,-0.9644400000000033,-1.7625000000000028,1.7625000000000028,-57.1035,-58.0328,-57.4145,-1.415319390678779
2025-01-01 03:21:30,BATT_CURRENT,3.0318,3,21,1,2,0,12090.0,201,3.04556,0.021281047906500327,3.00743,-0.013759999999999994,-0.009500000000000064,0.009500000000000064,3.0413,3.0273,3.0812,-0.6465847011131901
2025-01-01 03:21:40,BATT_CURRENT,2.9071,3,21,1,2,0,12100.0,201,3.01774,0.06540743841489913,2.9831899999999996,-0.11064000000000007,-0.12470000000000026,0.12470000000000026,3.0318,3.0413,3.0273,-1.6915507269704884
2025-01-01 03:21:50,CPU_TEMP,50.4978,3,21,1,2,0,12110.0,201,49.886799999999994,0.5400672134097391,49.72047,0.6110000000000042,0.2576999999999998,0.2576999999999998,50.2401,49.1224,49.9661,1.1313406643266266
2025-01-01 03:22:00,THRUSTER_TEMP,25.385,3,22,1,2,0,12120.0,202,25.184,0.3390343419183892,25.46361,0.2010000000000005,-0.19059999999999988,0.19059999999999988,25.5756,24.6827,25.211,0.5928602951036279
2025-01-01 03:22:10,ATTITUDE_YAW,2.2002,3,22,1,2,0,12130.0,202,2.33944,0.4638888476779759,2.36109,-0.13924000000000003,0.2754000000000001,0.2754000000000001,1.9248,1.9987,3.0635,-0.3001581104977505
2025-01-01 03:22:20,ATTITUDE_PITCH,0.88,3,22,1,2,0,12140.0,202,1.09072,0.2002369521342143,1.11579,-0.2107199999999999,-0.2639999999999999,0.2639999999999999,1.144,0.9117,1.1483,-1.0523532133008051
