timestamp,parameter,value,hour,minute,second,day,month,weekday,is_weekend,minute_of_day,elapsed_sec,rolling_mean_5,rolling_mean_10,rolling_std_5,deviation_from_mean,change_rate,abs_change_rate,lag_1,lag_2,lag_3,z_score
2025-01-01 02:47:30,BATT_TEMP_2,22.2117,2,47,30,1,1,2,0,167,10050.0,25.91124,26.79901,3.0660663190805386,-3.699539999999999,-2.3537,2.3537,24.5654,25.5708,30.5388,-1.206607951360109
2025-01-01 02:47:40,BATT_SOC,79.5287,2,47,40,1,1,2,0,167,10060.0,85.56322,84.78066,5.034467845462918,-6.0345200000000006,-10.771299999999997,10.771299999999997,90.3,88.7741,88.5048,-1.198641084864279
2025-01-01 02:47:50,SOLAR_PANEL_VOLT_A,31.3695,2,47,50,1,1,2,0,167,10070.0,31.577019999999997,31.679609999999997,0.8031499467720757,-0.20751999999999882,0.2759999999999998,0.2759999999999998,31.0935,32.5847,32.2054,-0.25838263556392976
2025-01-01 02:48:00,SOLAR_PANEL_VOLT_B,32.0568,2,48,0,1,1,2,0,168,10080.0,31.82342,31.80127,0.9076011359622747,0.23338000000000392,-0.07439999999999714,0.07439999999999714,32.1312,30.2587,32.6298,0.2571393872844432
2025-01-01 02:48:10,SOLAR_PANEL_CURR_A,6.2773,2,48,10,1,1,2,0,168,10090.0,6.48668,6.30957,0.34100959224045163,-0.20937999999999946,-0.36299999999999955,0.36299999999999955,6.6403,5.9921,6.733,-0.614000323640052
2025-01-01 02:48:20,SOLAR_PANEL_CURR_B,6.866,2,48,20,1,1,2,0,168,10100.0,6.2833,6.18774,0.7456890772969651,0.5827,1.5505999999999993,1.5505999999999993,5.3154,5.7638,6.3691,0.7814248830252667
2025-01-01 02:48:30,SOLAR_POWER_TOTAL,113.4773,2,48,30,1,1,2,0,168,10110.0,108.46115999999999,111.40428999999999,5.5218539561455025,5.016140000000007,0.46809999999999263,0.46809999999999263,113.0092,100.7196,110.2447,0.9084159124522544
2025-01-01 02:48:40,BUS_VOLTAGE,28.9288,2,48,40,1,1,2,0,168,10120.0,28.718939999999996,28.73167,0.2932723273682685,0.2098600000000026,0.18559999999999732,0.18559999999999732,28.7432,28.9522,28.2247,0.7155806409804113
2025-01-01 02:48:50,BUS_CURRENT,9.142,2,48,50,1,1,2,0,168,10130.0,9.35262,9.35628,0.8974289398052631,-0.21062000000000047,-0.3435000000000006,0.3435000000000006,9.4855,7.9386,9.9446,-0.23469267666552385
2025-01-01 02:49:00,THRUSTER_TEMP_1,24.5701,2,49,0,1,1,2,0,169,10140.0,24.33334,24.33507,2.0929877849619656,0.2367600000000003,-2.3080999999999996,2.3080999999999996,26.8782,24.2168,21.074,0.11312058374210855
2025-01-01 02:49:10,THRUSTER_TEMP_2,23.787,2,49,10,1,1,2,0,169,10150.0,23.059179999999998,24.40545,1.7345727476816986,0.7278200000000012,-0.7714999999999996,0.7714999999999996,24.5585,24.0225,22.7367,0.4195961230065165
2025-01-01 02:49:20,PAYLOAD_TEMP_CAM,24.2919,2,49,20,1,1,2,0,169,10160.0,24.42202,24.438290000000002,1.1815661966220876,-0.13012000000000157,1.8638999999999974,1.8638999999999974,22.428,24.9345,25.1054,-0.11012501912461124
2025-01-01 02:49:30,PAYLOAD_TEMP_SENSOR,22.7039,2,49,30,1,1,2,0,169,10170.0,24.51744,24.406979999999997,1.0318169910405657,-1.8135399999999997,-2.2089,2.2089,24.9128,25.1703,24.683,-1.7576178874231203
2025-01-01 02:49:40,OBC_TEMP,43.9682,2,49,40,1,1,2,0,169,10180.0,42.90994,44.116110000000006,3.2327928634541405,1.0582600000000042,2.400200000000005,2.400200000000005,41.568,39.9149,41.0466,0.3273516258846494
2025-01-01 02:49:50,TRANS_TEMP,42.2873,2,49,50,1,1,2,0,169,10190.0,42.088080000000005,41.16061,1.6362415842411477,0.19921999999999684,1.3260000000000005,1.3260000000000005,40.9613,40.2623,42.398,0.12175463691835618
2025-01-01 02:50:00,STRUCT_TEMP_PANEL_X,25.3316,2,50,0,1,1,2,0,170,10200.0,29.93652,29.53059,5.280074452789463,-4.60492,-2.5840999999999994,2.5840999999999994,27.9157,25.2366,35.5593,-0.8721316415466871
2025-01-01 02:50:10,STRUCT_TEMP_PANEL_Y,30.8515,2,50,10,1,1,2,0,170,10210.0,28.04886,26.78259,5.289977690217612,2.8026400000000002,11.968800000000002,11.968800000000002,18.8827,28.082,31.3241,0.5298018562881139
2025-01-01 02:50:20,STRUCT_TEMP_PANEL_Z,24.8006,2,50,20,1,1,2,0,170,10220.0,24.84256,26.04289,8.018489946554768,-0.04195999999999955,-4.903100000000002,4.903100000000002,29.7037,35.1026,14.6018,-0.005232905482163525
2025-01-01 02:50:30,RADIATOR_TEMP,-6.7622,2,50,30,1,1,2,0,170,10230.0,-6.614099999999999,-4.80205,4.417357539298806,-0.14810000000000123,2.9604,2.9604,-9.7226,-11.9718,-1.1757,-0.03352683107093705
2025-01-01 02:50:40,GYRO_X,0.0204,2,50,40,1,1,2,0,170,10240.0,0.0158,0.019010000000000003,0.015863795258386316,0.0046,0.025400000000000002,0.025400000000000002,-0.005,0.0244,0.0046,0.28996844229745294
2025-01-01 02:50:50,GYRO_Y,0.0419,2,50,50,1,1,2,0,170,10250.0,0.02554,0.027850000000000003,0.02499805992472216,0.01636,-0.012200000000000003,0.012200000000000003,0.0541,-0.0016,0.0328,0.6544507873517241
2025-01-01 02:51:00,GYRO_Z,0.0089,2,51,0,1,1,2,0,171,10260.0,0.01776,0.015529999999999999,0.02606248261390308,-0.008860000000000002,-0.0405,0.0405,0.0494,0.011,0.0368,-0.3399522651488933
2025-01-01 02:51:10,MAGNETOMETER_X,-4.7249,2,51,10,1,1,2,0,171,10270.0,22.156460000000003,19.99565,16.827185375397754,-26.88136,-20.872300000000003,20.872300000000003,16.1474,31.6838,31.5782,-1.597495921052964
2025-01-01 02:51:20,MAGNETOMETER_Y,29.178,2,51,20,1,1,2,0,171,10280.0,19.326259999999998,22.6906,10.569855758145424,9.851740000000003,27.2728,27.2728,1.9052,25.6407,21.6386,0.9320600229012566
2025-01-01 02:51:30,MAGNETOMETER_Z,-3.5867,2,51,30,1,1,2,0,171,10290.0,17.64256,18.476490000000002,15.211191160721109,-21.22926,-13.7493,13.7493,10.1626,35.9877,26.6087,-1.3956342916009739
2025-01-01 02:51:40,REACTION_WHEEL_SPD_X,-1000.3479,2,51,40,1,1,2,0,171,10300.0,505.47159999999997,824.2001200000001,1001.2438265594271,-1505.8195,-1684.7984999999999,1684.7984999999999,684.4506,1146.3482,118.9212,-1.503948848478243
2025-01-01 02:51:50,REACTION_WHEEL_SPD_Y,758.9464,2,51,50,1,1,2,0,171,10310.0,1296.68886,1188.0679599999999,448.53674883481193,-537.7424599999999,-618.3110999999999,618.3110999999999,1377.2575,1595.4088,1827.1891,-1.1988816109202256
2025-01-01 02:52:00,REACTION_WHEEL_SPD_Z,1836.2326,2,52,0,1,1,2,0,172,10320.0,920.2960800000001,862.25318,858.4219827675298,915.93652,682.5599,682.5599,1153.6727,334.9593,-242.7412,1.0670003079919328
2025-01-01 02:52:10,ATTITUDE_ROLL,0.6729,2,52,10,1,1,2,0,172,10330.0,0.8376999999999999,0.77591,0.5713499496805788,-0.16479999999999984,0.5636000000000001,0.5636000000000001,0.1093,1.3926,0.5693,-0.28843968585651153
2025-01-01 02:52:20,ATTITUDE_PITCH,1.3905,2,52,20,1,1,2,0,172,10340.0,0.8631800000000001,0.9814999999999999,0.7580428727981023,0.52732,1.7053,1.7053,-0.3148,1.5462,1.1349,0.6956334778975579
2025-01-01 02:52:30,ATTITUDE_YAW,1.7403,2,52,30,1,1,2,0,172,10350.0,1.63198,1.14794,0.7179892457411886,0.10831999999999997,-0.5114999999999998,0.5114999999999998,2.2518,1.9215,1.8527,0.150865769428315
2025-01-01 02:52:40,STAR_TRACKER_VALID,0.3862,2,52,40,1,1,2,0,172,10360.0,0.64324,0.65913,0.1534127211152974,-0.25704000000000005,-0.236,0.236,0.6222,0.7439,0.7023,-1.6754803521594634
2025-01-01 02:52:50,SUN_SENSOR_ANGLE,116.9627,2,52,50,1,1,2,0,172,10370.0,115.29043999999999,119.29057999999998,27.58638081668199,1.6722600000000085,-15.93249999999999,15.93249999999999,132.8952,76.3408,147.718,0.06061904282089668
2025-01-01 02:53:00,RF_SIGNAL_STRENGTH,-62.8164,2,53,0,1,1,2,0,173,10380.0,-61.54594000000001,-60.092189999999995,4.2859579749456245,-1.2704599999999928,-6.07,6.07,-56.7464,-59.0921,-61.0083,-0.29642381176546906
2025-01-01 02:53:10,RF_NOISE_FLOOR,-87.7725,2,53,10,1,1,2,0,173,10390.0,-88.62008,-89.53267,1.075814536525771,0.8475800000000078,2.621700000000004,2.621700000000004,-90.3942,-88.4542,-88.7124,0.7878495514079755
2025-01-01 02:53:20,TX_POWER,4.1101,2,53,20,1,1,2,0,173,10400.0,3.5326,3.3508699999999996,0.45990740915971334,0.5775000000000001,0.6879,0.6879,3.4222,3.3203,2.9454,1.2556875329648147
2025-01-01 02:53:30,LINK_MARGIN,16.8118,2,53,30,1,1,2,0,173,10410.0,17.06072,17.19933,1.918775055080712,-0.24891999999999825,-1.5570999999999984,1.5570999999999984,18.3689,15.0233,15.5097,-0.12972859916063875
2025-01-01 02:53:40,DATA_RATE_KBPS,172.8667,2,53,40,1,1,2,0,173,10420.0,160.83708000000001,158.19696,10.083924229534814,12.029619999999994,18.947300000000013,18.947300000000013,153.9194,170.562,155.6022,1.1929502568817831
2025-01-01 02:53:50,PACKET_LOSS_RATE,1.4079,2,53,50,1,1,2,0,173,10430.0,1.43228,1.39797,0.09348720233272544,-0.02438000000000007,0.12419999999999987,0.12419999999999987,1.2837,1.4844,1.459,-0.26078435755549173
2025-01-01 02:54:00,CPU_USAGE,45.2516,2,54,0,1,1,2,0,174,10440.0,43.3027,43.89085,5.630413491920471,1.9489000000000019,-0.3445999999999998,0.3445999999999998,45.5962,49.5552,34.6214,0.34613798840824633
2025-01-01 02:54:10,MEMORY_USAGE,45.8255,2,54,10,1,1,2,0,174,10450.0,53.808479999999996,55.96946999999999,8.98403618659232,-7.982979999999998,-17.091700000000003,17.091700000000003,62.9172,45.7495,50.6731,-0.8885738919789429
2025-01-01 02:54:20,FLASH_WRITE_RATE,3.4769,2,54,20,1,1,2,0,174,10460.0,2.8180199999999997,3.07867,0.5549985108088112,0.6588800000000004,0.17540000000000022,0.17540000000000022,3.3015,2.4089,2.1984,1.1871743566298951
2025-01-01 02:54:30,WATCHDOG_COUNTER,65.2471,2,54,30,1,1,2,0,174,10470.0,67.85666,62.51762,7.203369584645813,-2.609560000000002,-10.582300000000004,10.582300000000004,75.8294,63.7117,74.9695,-0.362269347606758
2025-01-01 02:54:40,TANK_PRESSURE,298.1859,2,54,40,1,1,2,0,174,10480.0,303.61931999999996,304.14619000000005,6.660551882314318,-5.4334199999999555,-9.74309999999997,9.74309999999997,307.929,310.3126,294.9589,-0.8157612306012132
2025-01-01 02:54:50,THRUSTER_VALVE_TEMP,16.018,2,54,50,1,1,2,0,174,10490.0,18.16478,18.66433,2.044290385928579,-2.1467799999999997,-3.2634000000000007,3.2634000000000007,19.2814,20.5399,16.0234,-1.050134567367183
2025-01-01 02:55:00,BATT_VOLTAGE_1,28.6297,2,55,0,1,1,2,0,175,10500.0,28.27754,28.268350000000005,0.4325332507449577,0.35216000000000136,1.1046000000000014,1.1046000000000014,27.5251,28.4035,28.463,0.814180180121347
2025-01-01 02:55:10,BATT_VOLTAGE_2,27.7988,2,55,10,1,1,2,0,175,10510.0,28.223599999999998,28.35324,0.5014587570279314,-0.4247999999999976,-0.8399000000000001,0.8399000000000001,28.6387,27.5984,28.3669,-0.8471284907211943
2025-01-01 02:55:20,BATT_CURRENT_1,2.7303,2,55,20,1,1,2,0,175,10520.0,3.0257599999999996,3.09056,0.3248280514364481,-0.2954599999999994,-0.5648,0.5648,3.2951,3.0818,2.6512,-0.9095889308002252
2025-01-01 02:55:30,BATT_CURRENT_2,3.062,2,55,30,1,1,2,0,175,10530.0,2.67776,2.8045400000000003,0.42184778415916846,0.3842399999999997,0.3849999999999998,0.3849999999999998,2.677,3.101,2.1017,0.9108498715143686
2025-01-01 02:55:40,BATT_TEMP_1,28.6576,2,55,40,1,1,2,0,175,10540.0,28.858060000000002,27.99468,0.5502809082641303,-0.2004600000000032,0.09339999999999904,0.09339999999999904,28.5642,29.5088,28.2102,-0.3642866706612762
2025-01-01 02:55:50,BATT_TEMP_2,27.5611,2,55,50,1,1,2,0,175,10550.0,26.08956,26.5907,3.1460745529945857,1.471540000000001,5.349399999999999,5.349399999999999,22.2117,24.5654,25.5708,0.4677384388743484
2025-01-01 02:56:00,BATT_SOC,80.4934,2,56,0,1,1,2,0,176,10560.0,85.5202,84.01804999999999,5.086968176133996,-5.026800000000009,0.9646999999999935,0.9646999999999935,79.5287,90.3,88.7741,-0.9881720950376155
2025-01-01 02:56:10,SOLAR_PANEL_VOLT_A,32.7933,2,56,10,1,1,2,0,176,10570.0,32.009280000000004,31.796889999999998,0.7470324705124928,0.7840199999999982,1.4238000000000035,1.4238000000000035,31.3695,31.0935,32.5847,1.049512612834795
2025-01-01 02:56:20,SOLAR_PANEL_VOLT_B,32.191,2,56,20,1,1,2,0,176,10580.0,31.853500000000004,31.81166,0.9190189279878903,0.3374999999999986,0.13419999999999987,0.13419999999999987,32.0568,32.1312,30.2587,0.36723944384793533
2025-01-01 02:56:30,SOLAR_PANEL_CURR_A,4.6631,2,56,30,1,1,2,0,176,10590.0,6.06116,6.2119599999999995,0.8355880671718559,-1.39806,-1.6142000000000003,1.6142000000000003,6.2773,6.6403,5.9921,-1.6731450040112412
2025-01-01 02:56:40,SOLAR_PANEL_CURR_B,6.5198,2,56,40,1,1,2,0,176,10600.0,6.1668199999999995,6.2363599999999995,0.6208272481133533,0.3529800000000005,-0.3461999999999996,0.3461999999999996,6.866,5.3154,5.7638,0.5685639621532074
2025-01-01 02:56:50,SOLAR_POWER_TOTAL,112.5129,2,56,50,1,1,2,0,176,10610.0,109.99274,111.65371,5.3302674663660055,2.520160000000004,-0.9643999999999977,0.9643999999999977,113.4773,113.0092,100.7196,0.472801790135714
2025-01-01 02:57:00,BUS_VOLTAGE,28.9244,2,57,0,1,1,2,0,177,10620.0,28.75466,28.744760000000003,0.30787472777089053,0.16973999999999734,-0.004400000000000404,0.004400000000000404,28.9288,28.7432,28.9522,0.5513281367034186
2025-01-01 02:57:10,BUS_CURRENT,10.7918,2,57,10,1,1,2,0,177,10630.0,9.4605,9.52063,1.0517793684989258,1.3313000000000006,1.6498000000000008,1.6498000000000008,9.142,9.4855,7.9386,1.2657597590072525
2025-01-01 02:57:20,THRUSTER_TEMP_1,20.408,2,57,20,1,1,2,0,177,10640.0,23.42942,23.73461,2.6689035111820703,-3.021419999999999,-4.162099999999999,4.162099999999999,24.5701,26.8782,24.2168,-1.1320828899737172
2025-01-01 02:57:30,THRUSTER_TEMP_2,25.4084,2,57,30,1,1,2,0,177,10650.0,24.10262,24.38944,0.9854771215000451,1.3057799999999986,1.6214000000000013,1.6214000000000013,23.787,24.5585,24.0225,1.3250231502202752
2025-01-01 02:57:40,PAYLOAD_TEMP_CAM,24.0672,2,57,40,1,1,2,0,177,10660.0,24.165399999999998,24.44263,1.0629345064490006,-0.09819999999999851,-0.22469999999999857,0.22469999999999857,24.2919,22.428,24.9345,-0.0923857485143278
2025-01-01 02:57:50,PAYLOAD_TEMP_SENSOR,24.2732,2,57,50,1,1,2,0,177,10670.0,24.34864,24.480539999999998,0.9767368033405964,-0.0754400000000004,1.5692999999999984,1.5692999999999984,22.7039,24.9128,25.1703,-0.07723677426916187
2025-01-01 02:58:00,OBC_TEMP,46.1541,2,58,0,1,1,2,0,178,10680.0,42.53036,43.77511,2.5083454193950283,3.623739999999998,2.1858999999999966,2.1858999999999966,43.9682,41.568,39.9149,1.4446734377093824
2025-01-01 02:58:10,TRANS_TEMP,34.4281,2,58,10,1,1,2,0,178,10690.0,40.067400000000006,40.55002,3.2786582652054386,-5.639300000000006,-7.859200000000001,7.859200000000001,42.2873,40.9613,40.2623,-1.7200023740951396
2025-01-01 02:58:20,STRUCT_TEMP_PANEL_X,14.9652,2,58,20,1,1,2,0,178,10700.0,25.801679999999998,27.97779,7.376479818111073,-10.836479999999998,-10.366400000000002,10.366400000000002,25.3316,27.9157,25.2366,-1.469058448908621
2025-01-01 02:58:30,STRUCT_TEMP_PANEL_Y,20.3256,2,58,30,1,1,2,0,178,10710.0,25.89318,25.776940000000003,5.895242555400083,-5.5675799999999995,-10.5259,10.5259,30.8515,18.8827,28.082,-0.9444191562398154
2025-01-01 02:58:40,STRUCT_TEMP_PANEL_Z,32.3894,2,58,40,1,1,2,0,178,10720.0,27.319619999999997,26.19016,8.063028148406772,5.069780000000005,7.588800000000003,7.588800000000003,24.8006,29.7037,35.1026,0.6287687338660447
2025-01-01 02:58:50,RADIATOR_TEMP,-9.8286,2,58,50,1,1,2,0,178,10730.0,-7.892180000000001,-5.244069999999999,4.1872251410689625,-1.9364199999999991,-3.0664,3.0664,-6.7622,-9.7226,-11.9718,-0.46245901157959896
2025-01-01 02:59:00,GYRO_X,0.0392,2,59,0,1,1,2,0,179,10740.0,0.016720000000000002,0.02239,0.017295432923173683,0.022479999999999997,0.018799999999999997,0.018799999999999997,0.0204,-0.005,0.0244,1.2997650940485943
2025-01-01 02:59:10,GYRO_Y,-0.0306,2,59,10,1,1,2,0,179,10750.0,0.01932,0.021370000000000004,0.034752222950481894,-0.04992,-0.0725,0.0725,0.0419,0.0541,-0.0016,-1.4364548728618174
2025-01-01 02:59:20,GYRO_Z,0.0341,2,59,20,1,1,2,0,179,10760.0,0.02804,0.02121,0.017510082809627153,0.006059999999999999,0.0252,0.0252,0.0089,0.0494,0.011,0.34608631300522313
2025-01-01 02:59:30,MAGNETOMETER_X,33.8098,2,59,30,1,1,2,0,179,10770.0,21.698860000000003,20.97597,16.378408454364546,12.11094,38.5347,38.5347,-4.7249,16.1474,31.6838,0.7394454738227423
2025-01-01 02:59:40,MAGNETOMETER_Y,33.0707,2,59,40,1,1,2,0,179,10780.0,22.28664,23.935000000000002,12.153801499242944,10.784060000000004,3.8927000000000014,3.8927000000000014,29.178,1.9052,25.6407,0.8872993359873238
2025-01-01 02:59:50,MAGNETOMETER_Z,24.9815,2,59,50,1,1,2,0,179,10790.0,18.830759999999998,18.86846,15.575365597571057,6.1507400000000025,28.5682,28.5682,-3.5867,10.1626,35.9877,0.3949018057694387
2025-01-01 03:00:00,REACTION_WHEEL_SPD_X,1785.4431,3,0,0,1,1,2,0,180,10800.0,546.96304,1003.3040199999999,1059.4089413482936,1238.4800599999999,2785.791,2785.791,-1000.3479,684.4506,1146.3482,1.1690292687390433
2025-01-01 03:00:10,REACTION_WHEEL_SPD_Y,-445.8729,3,0,10,1,1,2,0,180,10810.0,1022.58578,1066.7623500000002,912.0281466762455,-1468.45868,-1204.8193,1204.8193,758.9464,1377.2575,1595.4088,-1.610102369484522
2025-01-01 03:00:20,REACTION_WHEEL_SPD_Z,-584.1869,3,0,20,1,1,2,0,180,10820.0,499.5873,725.89251,995.8876524722986,-1083.7742,-2420.4195,2420.4195,1836.2326,1153.6727,334.9593,-1.0882494599762558
2025-01-01 03:00:30,ATTITUDE_ROLL,0.008,3,0,30,1,1,2,0,180,10830.0,0.55042,0.8052299999999999,0.5507792815638585,-0.54242,-0.6649,0.6649,0.6729,0.1093,1.3926,-0.9848228104366535
2025-01-01 03:00:40,ATTITUDE_PITCH,1.1979,3,0,40,1,1,2,0,180,10840.0,0.9909400000000002,0.9731500000000001,0.7477425579703217,0.2069599999999998,-0.1926000000000001,0.1926000000000001,1.3905,-0.3148,1.5462,0.27677975232782476
2025-01-01 03:00:50,ATTITUDE_YAW,-0.9293,3,0,50,1,1,2,0,180,10850.0,1.3674,0.83126,1.2979398637841433,-2.2967,-2.6696,2.6696,1.7403,2.2518,1.9215,-1.769496464423222
2025-01-01 03:01:00,STAR_TRACKER_VALID,0.687,3,1,0,1,1,2,0,181,10860.0,0.6283200000000001,0.6556900000000001,0.14224509481876701,0.058679999999999954,0.30080000000000007,0.30080000000000007,0.3862,0.6222,0.7439,0.4125274061278776
2025-01-01 03:01:10,SUN_SENSOR_ANGLE,131.1825,3,1,10,1,1,2,0,181,10870.0,121.01984,118.52655,27.247809917000666,10.162660000000002,14.219800000000006,14.219800000000006,116.9627,132.8952,76.3408,0.3729716271126523
2025-01-01 03:01:20,RF_SIGNAL_STRENGTH,-57.167,3,1,20,1,1,2,0,181,10880.0,-59.36604,-60.12134999999999,2.5678461700421216,2.1990399999999966,5.6494,5.6494,-62.8164,-56.7464,-59.0921,0.8563752866722248
2025-01-01 03:01:30,RF_NOISE_FLOOR,-93.8961,3,1,30,1,1,2,0,181,10890.0,-89.84588000000001,-90.21029,2.4609648325403057,-4.050219999999996,-6.12360000000001,6.12360000000001,-87.7725,-90.3942,-88.4542,-1.6457854035318327
2025-01-01 03:01:40,TX_POWER,3.2118,3,1,40,1,1,2,0,181,10900.0,3.40196,3.3862500000000004,0.433920537656378,-0.19015999999999966,-0.8982999999999999,0.8982999999999999,4.1101,3.4222,3.3203,-0.4382369201215074
2025-01-01 03:01:50,LINK_MARGIN,19.2571,3,1,50,1,1,2,0,181,10910.0,16.99416,17.23259,1.8119032336192762,2.2629400000000004,2.4452999999999996,2.4452999999999996,16.8118,18.3689,15.0233,1.2489298313573725
2025-01-01 03:02:00,DATA_RATE_KBPS,116.9458,3,2,0,1,1,2,0,182,10920.0,153.97922,157.0756,22.393287681178037,-37.03341999999999,-55.9209,55.9209,172.8667,153.9194,170.562,-1.6537732434495205
2025-01-01 03:02:10,PACKET_LOSS_RATE,0.6826,3,2,10,1,1,2,0,182,10930.0,1.26352,1.34003,0.33381179877290146,-0.58092,-0.7253,0.7253,1.4079,1.2837,1.4844,-1.74026203428241
2025-01-01 03:02:20,CPU_USAGE,42.1261,3,2,20,1,1,2,0,182,10940.0,43.4301,44.03828,5.586150578887046,-1.304000000000002,-3.1255000000000024,3.1255000000000024,45.2516,45.5962,49.5552,-0.2334344521482276
2025-01-01 03:02:30,MEMORY_USAGE,61.5692,3,2,30,1,1,2,0,182,10950.0,53.346900000000005,56.647270000000006,8.376126947163606,8.222299999999997,15.743700000000004,15.743700000000004,45.8255,62.9172,45.7495,0.9816350745238288
2025-01-01 03:02:40,FLASH_WRITE_RATE,2.7711,3,2,40,1,1,2,0,182,10960.0,2.83136,2.96935,0.5523802114485983,-0.06025999999999998,-0.7058,0.7058,3.4769,3.3015,2.4089,-0.10909152563950505
2025-01-01 03:02:50,WATCHDOG_COUNTER,75.558,3,2,50,1,1,2,0,182,10970.0,71.06314,64.33186,6.042570657675455,4.494860000000003,10.310900000000004,10.310900000000004,65.2471,75.8294,63.7117,0.743865525890127
2025-01-01 03:03:00,TANK_PRESSURE,301.9617,3,3,0,1,1,2,0,183,10980.0,302.66962,303.42318,6.444693940522024,-0.7079200000000014,3.775800000000004,3.775800000000004,298.1859,307.929,310.3126,-0.10984540251769652
2025-01-01 03:03:10,THRUSTER_VALVE_TEMP,18.3753,3,3,10,1,1,2,0,183,10990.0,18.0476,18.31989,2.003613661612442,0.3277000000000001,2.3572999999999986,2.3572999999999986,16.018,19.2814,20.5399,0.16355448471851505
2025-01-01 03:03:20,BATT_VOLTAGE_1,27.7537,3,3,20,1,1,2,0,183,11000.0,28.155,28.230939999999997,0.4847092014806418,-0.40130000000000265,-0.8760000000000012,0.8760000000000012,28.6297,27.5251,28.4035,-0.827919087927671
2025-01-01 03:03:30,BATT_VOLTAGE_2,28.6212,3,3,30,1,1,2,0,183,11010.0,28.2048,28.39706,0.4797112516920968,0.416400000000003,0.8224000000000018,0.8224000000000018,27.7988,28.6387,27.5984,0.8680221665246031
2025-01-01 03:03:40,BATT_CURRENT_1,2.9072,3,3,40,1,1,2,0,183,11020.0,2.9331199999999997,3.0711000000000004,0.2619264915964016,-0.02591999999999972,0.17689999999999984,0.17689999999999984,2.7303,3.2951,3.0818,-0.09895906230034739
2025-01-01 03:03:50,BATT_CURRENT_2,2.8918,3,3,50,1,1,2,0,183,11030.0,2.7667,2.81061,0.40770077262619986,0.12509999999999977,-0.1701999999999999,0.1701999999999999,3.062,2.677,3.101,0.3068426856151622
2025-01-01 03:04:00,BATT_TEMP_1,29.9663,3,4,0,1,1,2,0,184,11040.0,28.981420000000004,28.057689999999997,0.7283252171935258,0.9848799999999969,1.3087000000000018,1.3087000000000018,28.6576,28.5642,29.5088,1.3522530550226726
2025-01-01 03:04:10,BATT_TEMP_2,22.3647,3,4,10,1,1,2,0,184,11050.0,24.45474,26.49574,2.2531535484738083,-2.090040000000002,-5.196400000000001,5.196400000000001,27.5611,22.2117,24.5654,-0.9276065545624741
2025-01-01 03:04:20,BATT_SOC,88.0171,3,4,20,1,1,2,0,184,11060.0,85.42266,83.93327000000001,5.019663412321589,2.594440000000006,7.523700000000005,7.523700000000005,80.4934,79.5287,90.3,0.5168553719421758
2025-01-01 03:04:30,SOLAR_PANEL_VOLT_A,32.6428,3,4,30,1,1,2,0,184,11070.0,32.09676,31.848509999999997,0.7995077910814887,0.5460399999999979,-0.15050000000000097,0.15050000000000097,32.7933,31.3695,31.0935,0.6829702050324904
2025-01-01 03:04:40,SOLAR_PANEL_VOLT_B,32.5585,3,4,40,1,1,2,0,184,11080.0,31.83924,32.01419,0.9043989346521871,0.719260000000002,0.3674999999999997,0.3674999999999997,32.191,32.0568,32.1312,0.7952906316465469
2025-01-01 03:04:50,SOLAR_PANEL_CURR_A,5.7776,3,4,50,1,1,2,0,184,11090.0,5.87008,6.22663,0.748216066387242,-0.09248000000000012,1.1144999999999996,1.1144999999999996,4.6631,6.2773,6.6403,-0.1236006604970933
2025-01-01 03:05:00,SOLAR_PANEL_CURR_B,6.4111,3,5,0,1,1,2,0,185,11100.0,6.1752199999999995,6.2481,0.6245215384596429,0.23588000000000076,-0.1086999999999998,0.1086999999999998,6.5198,6.866,5.3154,0.3776971416899235
2025-01-01 03:05:10,SOLAR_POWER_TOTAL,116.062,3,5,10,1,1,2,0,185,11110.0,111.15620000000001,111.40333000000001,5.99272980994471,4.905799999999985,3.5490999999999957,3.5490999999999957,112.5129,113.4773,113.0092,0.8186252602042886
2025-01-01 03:05:20,BUS_VOLTAGE,29.0648,3,5,20,1,1,2,0,185,11120.0,28.922680000000003,28.77208,0.11545887579565171,0.14211999999999847,0.1404000000000032,0.1404000000000032,28.9244,28.9288,28.7432,1.2309144621461041
2025-01-01 03:05:30,BUS_CURRENT,7.5202,3,5,30,1,1,2,0,185,11130.0,8.97562,9.29999,1.3019051009962272,-1.4554199999999993,-3.2716000000000003,3.2716000000000003,10.7918,9.142,9.4855,-1.1179155830070113
2025-01-01 03:05:40,THRUSTER_TEMP_1,25.7843,3,5,40,1,1,2,0,185,11140.0,24.371480000000002,24.154130000000002,2.452154921084717,1.41282,5.3763000000000005,5.3763000000000005,20.408,24.5701,26.8782,0.57615446228619
2025-01-01 03:05:50,THRUSTER_TEMP_2,25.9177,3,5,50,1,1,2,0,185,11150.0,24.73882,24.403470000000002,0.9068746313576082,1.1788799999999995,0.5092999999999996,0.5092999999999996,25.4084,23.787,24.5585,1.2999371238725625
2025-01-01 03:06:00,PAYLOAD_TEMP_CAM,25.4998,3,6,0,1,1,2,0,186,11160.0,24.244279999999996,24.66392,1.1603051482260964,1.2555200000000042,1.4326000000000008,1.4326000000000008,24.0672,24.2919,22.428,1.0820601821162947
